recall,precision
1.0,0.2840677966101695
1.0,0.28416412343167174
1.0,0.28435697319307773
1.0,0.28445349626612354
1.0,0.28455008488964345
1.0,0.2847434590553857
1.0,0.28493709622577357
1.0,0.2851309969377339
1.0,0.2854223433242507
1.0,0.2855195911413969
1.0,0.28561690524880706
1.0,0.2857142857142857
1.0,0.2859092459911293
1.0,0.28620218579234974
1.0,0.2862999658353263
1.0,0.2863978127136022
1.0,0.2864957264957265
1.0,0.286593707250342
1.0,0.28669175504618544
1.0,0.2867898699520876
1.0,0.28688805203697365
1.0,0.28698630136986303
1.0,0.28708461801986984
1.0,0.2871830020562029
1.0,0.2872814535481659
1.0,0.28737997256515774
1.0,0.28747855917667237
1.0,0.28757721345229925
1.0,0.2876759354617233
1.0,0.28777472527472525
1.0,0.2878735829611817
1.0,0.28797250859106527
1.0,0.28807150223444483
1.0,0.28817056396148555
1.0,0.28826969384244927
1.0,0.28836889194769444
1.0,0.2884681583476764
1.0,0.2891649413388544
1.0,0.2893646408839779
1.0,0.28946459412780656
1.0,0.2895646164478231
1.0,0.28966470791565846
1.0,0.2898650985818056
1.0,0.28996539792387543
1.0,0.2900657667012807
1.0,0.2901662049861496
1.0,0.2902667128507101
1.0,0.29036729036729036
1.0,0.2904679376083189
1.0,0.29056865464632453
1.0,0.29066944155393687
1.0,0.2907702984038862
1.0,0.29087122526900383
1.0,0.29097222222222224
1.0,0.2910732893365752
1.0,0.29117442668519805
1.0,0.29127563434132775
1.0,0.2913769123783032
1.0,0.29147826086956524
1.0,0.2915796798886569
1.0,0.2916811695092238
1.0,0.2917827298050139
1.0,0.29188436084987807
1.0,0.29198606271777006
1.0,0.2920878354827466
1.0,0.29218967921896793
1.0,0.2922915940006976
1.0,0.29239357990230286
1.0,0.2924956369982548
1.0,0.2925977653631285
1.0,0.29269996507160323
1.0,0.29280223619846263
1.0,0.2929045788185949
1.0,0.293006993006993
1.0,0.2931094788387548
1.0,0.2932120363890833
1.0,0.2934173669467787
1.0,0.2935201401050788
1.0,0.2936229852838122
1.0,0.2937259025587101
1.0,0.2938288920056101
1.0,0.293931953700456
1.0,0.29403508771929826
1.0,0.29424157303370785
1.0,0.29444834855938157
1.0,0.2945518453427065
1.0,0.29465541490857944
1.0,0.2947590573338023
1.0,0.294862772695285
1.0,0.29496656107004576
